Review_ID,Game_Name,Game_Url,Description,Ratings,Users,Price,Game_Category,Category_Url,Date_of_Remarks,Remarks
1793,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 22, 2021","The game is really fun, and I recomend playing this, but there's one thing that I have a problem.when I play with friend I need updates but there's no update :("
1794,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 26, 2021",Super fun great experience very good game but the public kinda suck well it just depends on who you hang around.
1795,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"January 4, 2022",1 star because people are rude half of the games aren't fun at all really glitchy can't even join some of the rooms if that gets fixed 5 star but for now 1 star
1796,Rec Room - Play with friends!,https://play.google.com/store/apps/details?id=com.AgainstGravity.RecRoom,-''-,4.6,"76,967",Free,Adventure,https://play.google.com/store/apps/category/GAME_ADVENTURE,"December 19, 2021",A good game but whenever I join a game on rec room it's so laggy can you please fix it but anyways it's an awesome game though
1797,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 1, 2022","It's a fun game but the ads are horrible, I get one every 5 seconds. I tried to spin the wheel but it wouldn't finish because of all the ads"
1798,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 2, 2022",I like the game its fun but it lags somtimes and even when I go to the home when I die in survival it pops up A AD pls fix that its annoying...anyways good game.
1799,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 4, 2022",I think it is the best game ever but plz add more good weapons that are expensive and powerful you get the sword that looks like Excalibur but it trash plz add more weapons
1800,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 2, 2022","Expensive game,Carecter,tools and wings You add some more guns so it extra special game"
1801,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 31, 2021",Not to easy not middle but hard it I love hard stuff and it a bit easy on the first ten levels it the best
1802,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 2, 2022",A exact copy of nerons game and this has a lot of ads in it the only reason I give 2 stars is for giving a reason to continue playing to earn weapons and may I say it SKINS
1803,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 24, 2021",This game is excellent but don't have many different types of weapons
1804,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 30, 2021",Good weapons and skins but please add tricky the clown from Friday night funkin
1805,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 1, 2022",It's just a copy with different characters and some of the sounds are stolen aswell(from supreme stickman something)
1806,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 5, 2022",This game is soo cool but there to much ads
1807,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 2, 2022","Litterally copy of neons brother game and just to many ads, too easy also ai is dumb"
1808,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 31, 2021",It is the best game ever And you get more swords and more heroes and more gems and Animal or coins and more wings It is the best game ever the best game ever Whoever made this this is the Best game ever The best game ever
1809,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 27, 2021",If I'm buggy wuggy I always win and the enemies are no match from me
1810,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 28, 2021",Level 7 Is BROKEN I Don't Have Any Weapons And My Enemy Doesn't Have Any Weapons Please Fix That Or I'm Deleting This Game
1811,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 30, 2021",About a bazillion ads. Cannot recommend.
1812,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 24, 2021",Good game but ads come anywhere
1813,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 29, 2021",I like the game it's good in all but its WAYYYY to many adds plss fix dat but other then that is is a good game
1814,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 26, 2021",Wow nice game but can u add poppy the doll
1815,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 5, 2022",Your stupid ads keeps on making me lose🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
1816,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 27, 2021",I love!! Use too much for ❤❤
1817,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 25, 2021",I love this game! I get to play with my brother in 2player
1818,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 5, 2022",This game is fun and good im a pro at it. :)
1819,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 5, 2022",I like this game because there's people that I like and definitely Venom
1820,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 26, 2021",This place has some nice stuff for me too and I'm sure I could make some stuff to make up the trip I was would was it would have a to Can we all be your friend I'm going out with youyour mom this morning so we are not able but if I do I can you send it out
1821,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 30, 2021",Good game but the weapons expensive SHEEEESH
1822,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"January 1, 2022",This game is so so much fun am never rasieng this game bcs is too much fun and this game is the best game ever i like it i love the game is too fun for me😄😄😄
1823,Poppy Stickman Fighting,https://play.google.com/store/apps/details?id=com.dino.poppy.stickman.supreme,-''-,4.4,"4,961",Free,Action,https://play.google.com/store/apps/category/GAME_ACTION,"December 24, 2021",this game is so cool and i like how they put huggy wuggy in the game
