Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
1795,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"May 30, 2020",It's a great emulator I love it. Though speeding up makes it a little weird and sometimes there are glitches.
1796,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Literally just drastic but with a different menu design even the files are named the same when ya download it great as a cheap alternative although if you are gonna steal someone else's creation at least try hard to hide it.
1797,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"June 3, 2020",This is the one. I tried using others and others with ads and they failed me. My wired controller works great for the vDS emulator. Worth the 99c.
1798,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021",Doesn't properly scan your device for game files and does not even let you navigate through a directory to find game files manually
1799,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"May 30, 2020",Nice and functional emulator but menu was confusing. At least Pokémon Platinum works well though.
1800,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","Perfect for nds single player just have a zipper app and file sorting app and download the roms, easy peasy. Worth 99¢"
1801,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"June 26, 2020","Doesn't work on Android 10, a literal reskin of drastic; only installed this since drastic crashes while searching for games. This does the same exact thing."
1802,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","I don't think it's an understatement to say this is the best ds emulator on the play store. All the others are either loaded with ads, laggy, or more commonly, both. This emulator runs games perfectly for just a dollar, with no ads whatsoever. Definitely worth it."
1803,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 19, 2020","Runs games well, clean system set up, over all performance is good, easy to use, and has some prebuilt codes to use with games if you feel like it. Honestly it is worth what I paid for it and I wouldn't think twice about reccomending it to others."
1804,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","It's the exact same emulator as Drastic DS, but without the touch screen calibration issues. Thanks!"
1805,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"December 6, 2021","Congratulations, you made a emulator that crashes every time you start a game, honestly it's a good emulator, but it definitely crashes a lot for me, not sure why, I have no cheats or anything on, just plain old vDS Emulator, so, not too happy"
1806,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"November 21, 2021",It works ok. ABXY keys are too close and often act at the same time. This also doesn't support gba rooms only DS
1807,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 25, 2021","I literally only just now downloaded this app and I know from experience it's one of the keepers. Amazing graphics, cheats, fast forward function, no lag, etc. The list really goes on. And it's just a buck. NDS fans GET THIS APP!"
1808,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 8, 2021",This honestly the best Emulator I've ever used and the ones I did were free and total garage but this one was only $0.99 so I was like okay let's try it it's cheap and not a lot like drastic and so I bought VDS and been using it for almost a month and I love it HIGHLY RECOMMEND THIS APP
1809,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 7, 2021","(edit) all right. The app actually works amazingly. It was slow to install, and there is a little lag when selecting to load a game other than that frame rates are good and games run smoothly."
1810,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 9, 2021",This Emulator Is worth you money if you know how to use it. It has no ads and is playable offline. It has plenty of settings to make your experience better than the other DS emulators.
1811,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 2, 2021",Better quality one star better than xplane because of the simplicity as far as atc and radar communication. Also the boarding and emergency panel for passengers and de icing at the gate is really Cool. Graphics the best I've ever seen on mobile device. Great simulation thanks.
1812,Overdrive 2.6 Relaunched by Digital Dream Labs,2.5,$2.99 Buy,Racing,"October 4, 2021","Great game with great graphics. I would like to see MORE HD airports in The US like Seattle, Philadelphia and maybe Miami.. I would like to see us to becable to communicate with other pilots within our Virtual Airline.. All in all it's a great game, worth the $$."
1813,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 6, 2021",Best Its cheaper than infinite flight. Its lack the amount of plane Infinite has but still good. I love they keep adding new planes. Please add an antonov. If you want to fly from Europe to America expect OVER 4HRS of flight time just like real life. I really love it
1814,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 5, 2021",The best airplane game no joke it's a real simulator and you can use it offline but with limited features but even limited it's great and when I say sim I mean sim real flight hours and a GLOBAL MAP! expect to put in some serious hours with this game! If you like airplanes this is the game for you!
1815,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 2, 2021","This is the best airplane game I have ever played. The graphics are very high quality on the airplanes, you can even make your own emergency. All in all this is a great game for retired or new or future pilots."
1816,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 7, 2021","One of the best mobile flight simulators in my experience. Although you only get 3 planes to start with, it's still a good game. I definitely recommend this game."
1817,Monument Valley,4.8,$3.99 Buy,Puzzle,"November 25, 2021","This is a game i love to be honest but, the app needs a lot more work. I feel like I'm wasting my money. When i flight certain airlines it keeps stalling. I have to see better improvement before i upgrade."
1818,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 23, 2021",This is by far the best and most realistic game that I've played. Not to mention the customer service is exceptional! Worthy of all five stars!
1819,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 15, 2021",After recent update all the lights dis-align needs to fix right away otherwise is lousy Why this apps Flight Simulator infiltrate by abnormal people? Or I should say toddler.
1820,Monument Valley,4.8,$3.99 Buy,Puzzle,"November 18, 2021",Good game I wish it had more realistic engine sounds and They added the Global 7500. But Overall good.
1821,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 5, 2021","This is so fun, the plane models are a little weird so I'm wondering if there'll be an update reworking all the plane models from 2019."
1822,Monument Valley,4.8,$3.99 Buy,Puzzle,"November 30, 2021",Very great gameplay. Really would like to see some new planes in the game. The one that I would like to see is the Antonov 125
1823,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 12, 2021",Very positive game and very fun and auto polit I great for when you take off when your playing while your parents are driving autopilot helps
1824,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 14, 2021","Great game, not a bad price either, when on guard warning is issued could there be emergency response planes, plus it takes to long to get to expert, also when will there be more military c130 c17 or a c5 even jets? And how about military bases or carriers for jets?"
1825,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 4, 2021","If you want thee ultimate REAL life like flying experience then this is the game you will want to download. Also I must add.... Spend the 4.99$ and get the PRO version it's totally worth it, think. About it. Non PRO=3planes v.s. PRO=30+planes..... it makes ALL the difference."
1826,Monument Valley,4.8,$3.99 Buy,Puzzle,"October 23, 2021","I love the FS!! I have a request. When you are on approach and you see the airport code box. It completely obstructs the view of the runway until your almost on it. Can you make the Box higher and have like a small line drawn down to the runway so you can see it better? Thanks, Dan"
1827,Monument Valley,4.8,$3.99 Buy,Puzzle,"December 3, 2021","You made my day with the new updates and I must confess, you're the best! Please kindly add some military planes and other large earoplanes. Thank you for the great game."
1828,Monument Valley,4.8,$3.99 Buy,Puzzle,"October 10, 2021","This is one of the best mobile flight simulator games on the market. Not only is it fun but the developers communicate and listen to the players in the community. It's constantly being updated and the monthly subscription is fair. If you like flight simulators, RFS is a must have."
